StatZone,Street,HouseNum,Year,Month,Day,DayWeek,CrimeType,CrimeLocType
633,דמה,דמה,2013.0,9.0,1.0,1.0,עבירות כלפי הרכוש,"מרפאה/קופ""ח      "
633,דמה,דמה,2012.0,6.0,26.0,3.0,עבירות כלפי הרכוש,"מרפאה/קופ""ח      "
633,דמה,דמה,2013.0,6.0,17.0,2.0,עבירות סדר ציבורי,"מרפאה/קופ""ח      "
633,דמה,דמה,2013.0,5.0,23.0,5.0,עבירות סדר ציבורי,"מרפאה/קופ""ח      "
633,דמה,דמה,2012.0,5.0,7.0,2.0,עבירות סדר ציבורי,"מרפאה/קופ""ח      "
633,דמה,דמה,2014.0,3.0,26.0,4.0,עבירות כלפי הרכוש,"מרפאה/קופ""ח      "
633,דמה,דמה,2012.0,2.0,27.0,2.0,עבירות מרמה,"מרפאה/קופ""ח      "
633,דמה,דמה,2015.0,7.0,25.0,7.0,עבירות כלפי הרכוש,"מרכז מסחרי, שוק  "
633,דמה,דמה,2012.0,4.0,13.0,6.0,עבירות כלפי הרכוש,"מרכז מסחרי, שוק  "
633,דמה,דמה,2010.0,2.0,23.0,3.0,עבירות סדר ציבורי,"מרכז מסחרי, שוק  "
633,דמה,דמה,2013.0,6.0,9.0,1.0,עבירות כלפי הרכוש,"מרכז מסחרי, שוק  "
633,דמה,דמה,2012.0,6.0,7.0,5.0,עבירות כלפי הרכוש,"מרכז מסחרי, שוק  "
633,דמה,דמה,2013.0,3.0,22.0,6.0,עבירות כלפי הרכוש,"מרכז מסחרי, שוק  "
633,דמה,דמה,2010.0,1.0,22.0,6.0,עבירות כלפי הרכוש,"מרכז מסחרי, שוק  "
633,דמה,דמה,2013.0,6.0,9.0,1.0,עבירות נגד גוף,"מרכז מסחרי, שוק  "
633,דמה,דמה,2010.0,5.0,13.0,5.0,עבירות כלפי הרכוש,"מרכז מסחרי, שוק  "
633,דמה,דמה,2015.0,3.0,17.0,3.0,עבירות כלפי הרכוש,"מרכז מסחרי, שוק  "
633,דמה,דמה,2015.0,10.0,8.0,5.0,עבירות נגד גוף,מקומות אחרים     
633,דמה,דמה,2014.0,3.0,6.0,5.0,עבירות סדר ציבורי,מקומות אחרים     
633,דמה,דמה,2011.0,11.0,8.0,3.0,עבירות כלפי הרכוש,מקומות אחרים     
633,דמה,דמה,2013.0,4.0,21.0,1.0,עבירות כלפי המוסר,מקומות אחרים     
633,דמה,דמה,2015.0,3.0,12.0,5.0,עבירות סדר ציבורי,מקומות אחרים     
633,דמה,דמה,2014.0,8.0,15.0,6.0,עבירות כלפי הרכוש,מקומות אחרים     
633,דמה,דמה,2015.0,8.0,17.0,2.0,עבירות סדר ציבורי,מקומות אחרים     
633,דמה,דמה,2015.0,6.0,4.0,5.0,עבירות נגד גוף,מקומות אחרים     
633,דמה,דמה,2013.0,4.0,21.0,1.0,עבירות מרמה,מקומות אחרים     
633,דמה,דמה,2010.0,4.0,24.0,7.0,עבירות כלפי הרכוש,מקומות אחרים     
633,דמה,דמה,2013.0,11.0,6.0,4.0,עבירות כלפי הרכוש,מקומות אחרים     
633,דמה,דמה,2015.0,10.0,8.0,5.0,עבירות סדר ציבורי,מקומות אחרים     
633,דמה,דמה,2010.0,4.0,22.0,5.0,שאר עבירות,מקומות אחרים     
633,דמה,דמה,2014.0,3.0,6.0,5.0,עבירות סדר ציבורי,מקומות אחרים     
633,דמה,דמה,2013.0,3.0,1.0,6.0,עבירות סדר ציבורי,מקום הארחה ושעשוע
633,דמה,דמה,2013.0,3.0,1.0,6.0,עבירות סדר ציבורי,מקום הארחה ושעשוע
633,דמה,דמה,2012.0,8.0,16.0,5.0,עבירות נגד גוף,מקום הארחה ושעשוע
633,דמה,דמה,2010.0,5.0,29.0,7.0,עבירות כלפי הרכוש,מק.הארחה/בלוי אחר
633,דמה,דמה,2012.0,3.0,29.0,5.0,עבירות סדר ציבורי,מק.הארחה/בלוי אחר
633,דמה,דמה,2011.0,2.0,6.0,1.0,עבירות נגד גוף,מפעלים ומחסנים   
633,דמה,דמה,2015.0,10.0,15.0,5.0,עבירות כלפי הרכוש,מפעלים ומחסנים   
633,דמה,דמה,2010.0,3.0,18.0,5.0,עבירות כלפי הרכוש,מפעלים ומחסנים   
633,דמה,דמה,2015.0,10.0,15.0,5.0,עבירות נגד גוף,מפעלים ומחסנים   
633,דמה,דמה,2011.0,6.0,6.0,2.0,עבירות כלפי הרכוש,מפעלים ומחסנים   
633,דמה,דמה,2015.0,5.0,12.0,3.0,עבירות סדר ציבורי,מפעלים ומחסנים   
633,דמה,דמה,2014.0,5.0,14.0,4.0,עבירות נגד גוף,מפעלים ומחסנים   
633,דמה,דמה,2013.0,12.0,17.0,3.0,עבירות כלפי הרכוש,"מספרה,מכוני יופי"
633,דמה,דמה,2012.0,2.0,12.0,1.0,עבירות כלפי הרכוש,"מספרה,מכוני יופי"
633,דמה,דמה,2011.0,10.0,6.0,5.0,עבירות כלפי הרכוש,"מספרה,מכוני יופי"
633,דמה,דמה,2015.0,9.0,10.0,5.0,עבירות כלפי הרכוש,"מספרה,מכוני יופי"
633,דמה,דמה,2015.0,4.0,17.0,6.0,עבירות סדר ציבורי,"מספרה,מכוני יופי"
633,דמה,דמה,2010.0,1.0,26.0,3.0,עבירות כלפי הרכוש,"מספרה,מכוני יופי"
633,דמה,דמה,2014.0,12.0,3.0,4.0,עבירות סדר ציבורי,"מספרה,מכוני יופי"
633,דמה,דמה,2011.0,12.0,11.0,1.0,עבירות כלפי הרכוש,"מספרה,מכוני יופי"
633,דמה,דמה,2011.0,8.0,1.0,2.0,עבירות כלפי הרכוש,"מספרה,מכוני יופי"
633,דמה,דמה,2015.0,4.0,17.0,6.0,עבירות נגד גוף,"מספרה,מכוני יופי"
633,דמה,דמה,2011.0,10.0,23.0,1.0,עבירות נגד גוף,"מספרה,מכוני יופי"
633,דמה,דמה,2012.0,10.0,6.0,7.0,עבירות נגד גוף,"מספרה,מכוני יופי"
633,דמה,דמה,2012.0,10.0,1.0,2.0,עבירות כלפי הרכוש,"מספרה,מכוני יופי"
633,דמה,דמה,2012.0,10.0,1.0,2.0,עבירות כלפי הרכוש,"מספרה,מכוני יופי"
633,דמה,דמה,2014.0,2.0,26.0,4.0,עבירות כלפי הרכוש,"מספרה,מכוני יופי"
633,דמה,דמה,2014.0,1.0,25.0,7.0,עבירות כלפי הרכוש,"מספרה,מכוני יופי"
633,דמה,דמה,2011.0,5.0,8.0,1.0,עבירות כלפי הרכוש,מחשב             
633,דמה,דמה,2011.0,5.0,8.0,1.0,עבירות כלפי הרכוש,מחשב             
633,דמה,דמה,2010.0,11.0,17.0,4.0,עבירות כלפי הרכוש,מחסן-מקלט        
633,דמה,דמה,2012.0,8.0,13.0,2.0,עבירות מרמה,מחסן-מקלט        
633,דמה,דמה,2011.0,10.0,12.0,4.0,עבירות כלפי הרכוש,מחסן-מקלט        
633,דמה,דמה,2013.0,6.0,7.0,6.0,עבירות כלפי הרכוש,מחסן-מקלט        
633,דמה,דמה,2010.0,4.0,11.0,1.0,עבירות כלפי הרכוש,מחסן-מקלט        
633,דמה,דמה,2015.0,12.0,27.0,1.0,עבירות כלפי הרכוש,מחסן-מקלט        
633,דמה,דמה,2012.0,9.0,29.0,7.0,עבירות כלפי הרכוש,מחסן-מקלט        
633,דמה,דמה,2010.0,8.0,17.0,3.0,עבירות כלפי הרכוש,מחסן-מקלט        
633,דמה,דמה,2012.0,6.0,3.0,1.0,עבירות כלפי הרכוש,מחסן-מקלט        
633,דמה,דמה,2011.0,6.0,13.0,2.0,עבירות סדר ציבורי,מחסן-מקלט        
633,דמה,דמה,2010.0,5.0,15.0,7.0,עבירות כלפי הרכוש,מחסן-מקלט        
633,דמה,דמה,2014.0,2.0,9.0,1.0,עבירות כלפי הרכוש,מחסן-מקלט        
633,דמה,דמה,2014.0,12.0,8.0,2.0,עבירות כלפי הרכוש,מחסן-מקלט        
633,דמה,דמה,2015.0,12.0,27.0,1.0,עבירות כלפי הרכוש,מחסן-מקלט        
633,דמה,דמה,2012.0,8.0,13.0,2.0,עבירות סדר ציבורי,מחסן-מקלט        
633,דמה,דמה,2010.0,4.0,11.0,1.0,עבירות כלפי הרכוש,מחסן-מקלט        
633,דמה,דמה,2014.0,2.0,9.0,1.0,עבירות סדר ציבורי,מחסן-מקלט        
633,דמה,דמה,2015.0,10.0,4.0,1.0,עבירות כלפי הרכוש,מחסן-מקלט        
633,דמה,דמה,2012.0,8.0,24.0,6.0,עבירות סדר ציבורי,מחסן-מקלט        
633,דמה,דמה,2012.0,8.0,24.0,6.0,עבירות מרמה,מחסן-מקלט        
633,דמה,דמה,2013.0,6.0,4.0,3.0,עבירות כלפי הרכוש,מחסן-מקלט        
633,דמה,דמה,2011.0,6.0,13.0,2.0,עבירות כלפי הרכוש,מחסן-מקלט        
633,דמה,דמה,2011.0,7.0,11.0,2.0,עבירות סדר ציבורי,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2011.0,5.0,20.0,6.0,עבירות כלפי הרכוש,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2014.0,11.0,11.0,3.0,עבירות כלפי הרכוש,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2013.0,10.0,8.0,3.0,עבירות כלפי הרכוש,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2013.0,7.0,11.0,5.0,עבירות כלפי הרכוש,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2014.0,6.0,24.0,3.0,עבירות נגד גוף,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2011.0,7.0,3.0,1.0,עבירות נגד גוף,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2014.0,5.0,22.0,5.0,עבירות כלפי הרכוש,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2013.0,2.0,21.0,5.0,עבירות כלפי הרכוש,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2013.0,1.0,23.0,4.0,עבירות סדר ציבורי,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2011.0,1.0,17.0,2.0,עבירות סדר ציבורי,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2011.0,7.0,11.0,2.0,עבירות נגד גוף,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2012.0,6.0,25.0,2.0,עבירות סדר ציבורי,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2012.0,3.0,12.0,2.0,עבירות כלכליות,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2012.0,2.0,15.0,4.0,עבירות נגד גוף,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2010.0,1.0,28.0,5.0,עבירות כלפי הרכוש,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2012.0,10.0,23.0,3.0,עבירות כלפי הרכוש,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2015.0,8.0,12.0,4.0,עבירות כלפי הרכוש,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2012.0,6.0,26.0,3.0,עבירות כלפי המוסר,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2012.0,6.0,25.0,2.0,עבירות כלפי הרכוש,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2012.0,6.0,19.0,3.0,עבירות כלפי הרכוש,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2011.0,4.0,11.0,2.0,עבירות סדר ציבורי,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2012.0,4.0,3.0,3.0,עבירות כלפי הרכוש,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2012.0,3.0,27.0,3.0,עבירות כלפי הרכוש,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2011.0,3.0,12.0,7.0,עבירות כלפי הרכוש,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2012.0,2.0,15.0,4.0,עבירות כלפי הרכוש,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2010.0,2.0,16.0,3.0,עבירות כלפי הרכוש,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2012.0,1.0,12.0,5.0,עבירות סדר ציבורי,"מזנון,קיוסק,דוכן "
633,דמה,דמה,2013.0,6.0,26.0,4.0,עבירות סדר ציבורי,מועדון מכונות מזל
633,דמה,דמה,2011.0,1.0,14.0,6.0,עבירות סדר ציבורי,מועדון בינגו     
633,דמה,דמה,2011.0,1.0,14.0,6.0,עבירות נגד גוף,מועדון בינגו     
633,דמה,דמה,2011.0,1.0,13.0,5.0,עבירות כלפי המוסר,מועדון בינגו     
633,דמה,דמה,2011.0,1.0,13.0,5.0,עבירות כלפי הרכוש,מועדון בינגו     
633,דמה,דמה,2011.0,1.0,13.0,5.0,עבירות סדר ציבורי,מועדון בינגו     
633,דמה,דמה,2011.0,1.0,13.0,5.0,עבירות סדר ציבורי,מועדון בינגו     
633,דמה,דמה,2013.0,11.0,7.0,5.0,עבירות סדר ציבורי,מועדון בינגו     
633,דמה,דמה,2011.0,1.0,13.0,5.0,עבירות נגד גוף,מועדון בינגו     
633,דמה,דמה,2010.0,10.0,16.0,7.0,עבירות נגד גוף,מועדון           
633,דמה,דמה,2010.0,10.0,9.0,7.0,עבירות כלפי הרכוש,מועדון           
633,דמה,דמה,2010.0,9.0,5.0,1.0,עבירות כלפי הרכוש,מועדון           
633,דמה,דמה,2015.0,7.0,31.0,6.0,עבירות סדר ציבורי,מועדון           
633,דמה,דמה,2011.0,6.0,19.0,1.0,עבירות נגד גוף,מועדון           
633,דמה,דמה,2012.0,4.0,13.0,6.0,עבירות סדר ציבורי,מועדון           
633,דמה,דמה,2011.0,2.0,13.0,1.0,עבירות כלפי הרכוש,מועדון           
633,דמה,דמה,2014.0,1.0,2.0,5.0,עבירות נגד גוף,מועדון           
633,דמה,דמה,2010.0,11.0,27.0,7.0,עבירות סדר ציבורי,מועדון           
633,דמה,דמה,2015.0,7.0,31.0,6.0,עבירות כלפי המוסר,מועדון           
633,דמה,דמה,2011.0,8.0,13.0,7.0,עבירות נגד גוף,מועדון           
633,דמה,דמה,2010.0,5.0,14.0,6.0,עבירות כלפי הרכוש,מועדון           
633,דמה,דמה,2014.0,5.0,7.0,4.0,עבירות סדר ציבורי,מועדון           
633,דמה,דמה,2011.0,3.0,26.0,7.0,עבירות כלפי הרכוש,מועדון           
633,דמה,דמה,2011.0,3.0,10.0,5.0,עבירות כלפי הרכוש,מועדון           
633,דמה,דמה,2014.0,2.0,13.0,5.0,עבירות כלפי הרכוש,מועדון           
633,דמה,דמה,2012.0,1.0,1.0,1.0,עבירות סדר ציבורי,מועדון           
633,דמה,דמה,2011.0,12.0,31.0,7.0,עבירות כלפי הרכוש,מועדון           
633,דמה,דמה,2010.0,10.0,16.0,7.0,עבירות נגד גוף,מועדון           
633,דמה,דמה,2013.0,4.0,23.0,3.0,עבירות סדר ציבורי,מועדון           
633,דמה,דמה,2011.0,12.0,31.0,7.0,עבירות נגד גוף,מועדון           
633,דמה,דמה,2010.0,10.0,16.0,7.0,עבירות כלפי הרכוש,מועדון           
633,דמה,דמה,2010.0,8.0,14.0,7.0,עבירות סדר ציבורי,מועדון           
633,דמה,דמה,2013.0,4.0,23.0,3.0,עבירות סדר ציבורי,מועדון           
633,דמה,דמה,2012.0,4.0,13.0,6.0,עבירות סדר ציבורי,מועדון           
633,דמה,דמה,2013.0,1.0,26.0,7.0,עבירות נגד גוף,מועדון           
633,דמה,דמה,2013.0,1.0,10.0,5.0,עבירות כלפי הרכוש,מוסך             
633,דמה,דמה,2013.0,1.0,10.0,5.0,עבירות נגד גוף,מוסך             
633,דמה,דמה,2011.0,1.0,4.0,3.0,עבירות סדר ציבורי,מוסדות ציבור     
633,דמה,דמה,2015.0,11.0,11.0,4.0,עבירות מרמה,מוסדות ציבור     
633,דמה,דמה,2015.0,11.0,28.0,7.0,עבירות נגד גוף,מוסדות ציבור     
633,דמה,דמה,2011.0,8.0,6.0,7.0,עבירות נגד גוף,מוסדות חנוך      
633,דמה,דמה,2014.0,3.0,11.0,3.0,עבירות כלפי הרכוש,מוסדות חנוך      
633,דמה,דמה,2012.0,4.0,1.0,1.0,עבירות סדר ציבורי,מוסדות בריאות    
633,דמה,דמה,2011.0,2.0,1.0,3.0,עבירות כלפי הרכוש,מוסד ציבור אחר   
633,דמה,דמה,2010.0,6.0,30.0,4.0,עבירות כלפי הרכוש,מוסד ציבור אחר   
633,דמה,דמה,2011.0,2.0,1.0,3.0,עבירות כלפי הרכוש,מוסד ציבור אחר   
633,דמה,דמה,2011.0,8.0,31.0,4.0,עבירות כלפי הרכוש,מוסד ציבור אחר   
633,דמה,דמה,2011.0,2.0,2.0,4.0,עבירות כלפי הרכוש,מוסד ציבור אחר   
633,דמה,דמה,2013.0,1.0,10.0,5.0,עבירות נגד גוף,מוסד ציבור אחר   
633,דמה,דמה,2013.0,11.0,12.0,3.0,עבירות סדר ציבורי,מוסד צבור סוציאלי
633,דמה,דמה,2015.0,6.0,30.0,3.0,עבירות מין,מוסד צבור סוציאלי
633,דמה,דמה,2010.0,7.0,5.0,2.0,עבירות כלפי הרכוש,מוסד צבור סוציאלי
633,דמה,דמה,2015.0,2.0,26.0,5.0,עבירות סדר ציבורי,מוסד צבור סוציאלי
633,דמה,דמה,2015.0,12.0,9.0,4.0,עבירות סדר ציבורי,מוסד צבור סוציאלי
633,דמה,דמה,2010.0,11.0,23.0,3.0,עבירות כלפי הרכוש,מוסד להשכלה גבוהה
633,דמה,דמה,2010.0,2.0,1.0,2.0,עבירות כלפי הרכוש,מוסד דת)בית כנסת 
633,דמה,דמה,2011.0,10.0,23.0,1.0,עבירות כלפי הרכוש,מוסד דת)בית כנסת 
633,דמה,דמה,2012.0,10.0,23.0,3.0,עבירות סדר ציבורי,מוסד דת)בית כנסת 
633,דמה,דמה,2010.0,9.0,3.0,6.0,עבירות כלפי הרכוש,מוסד בריאות אחר  
633,דמה,דמה,2011.0,1.0,9.0,1.0,עבירות כלפי הרכוש,מוסד בריאות אחר  
633,דמה,דמה,2013.0,5.0,2.0,5.0,עבירות סדר ציבורי,מוסד בריאות אחר  
633,דמה,דמה,2013.0,5.0,2.0,5.0,עבירות סדר ציבורי,מוסד בריאות אחר  
633,דמה,דמה,2015.0,10.0,30.0,6.0,עבירות מרמה,מונית            
633,דמה,דמה,2011.0,6.0,23.0,5.0,עבירות נגד גוף,מונית            
633,דמה,דמה,2013.0,6.0,8.0,7.0,עבירות כלפי הרכוש,מונית            
633,דמה,דמה,2010.0,8.0,15.0,1.0,עבירות נגד גוף,מונית            
633,דמה,דמה,2011.0,5.0,29.0,1.0,עבירות כלפי הרכוש,מונית            
633,דמה,דמה,2010.0,3.0,6.0,7.0,עבירות כלפי הרכוש,מונית            
633,דמה,דמה,2011.0,1.0,14.0,6.0,עבירות נגד גוף,מונית            
633,דמה,דמה,2011.0,12.0,28.0,4.0,עבירות כלפי המוסר,מונית            
633,דמה,דמה,2010.0,3.0,16.0,3.0,עבירות כלפי הרכוש,מונית            
633,דמה,דמה,2011.0,12.0,28.0,4.0,עבירות כלפי המוסר,מונית            
633,דמה,דמה,2013.0,8.0,25.0,1.0,עבירות כלפי הרכוש,מונית            
633,דמה,דמה,2010.0,9.0,21.0,3.0,עבירות כלפי הרכוש,מונית            
633,דמה,דמה,2014.0,7.0,5.0,7.0,עבירות סדר ציבורי,מונית            
633,דמה,דמה,2010.0,3.0,26.0,6.0,עבירות כלפי הרכוש,מונית            
633,דמה,דמה,2011.0,2.0,8.0,3.0,עבירות כלפי הרכוש,מונית            
633,דמה,דמה,2011.0,1.0,14.0,6.0,עבירות מרמה,מונית            
633,דמה,דמה,2010.0,3.0,12.0,6.0,עבירות סדר ציבורי,מוזיאון          
633,דמה,דמה,2012.0,12.0,16.0,1.0,עבירות נגד גוף,מוזיאון          
633,דמה,דמה,2012.0,12.0,16.0,1.0,עבירות כלפי הרכוש,מוזיאון          
633,דמה,דמה,2011.0,9.0,16.0,6.0,עבירות כלפי הרכוש,מוזיאון          
633,דמה,דמה,2010.0,9.0,27.0,2.0,עבירות נגד גוף,מוזיאון          
633,דמה,דמה,2010.0,4.0,26.0,2.0,עבירות כלפי הרכוש,מגרש כדורגל      
633,דמה,דמה,2012.0,5.0,14.0,2.0,עבירות כלפי הרכוש,מבנה אחר         
633,דמה,דמה,2012.0,5.0,10.0,5.0,עבירות כלפי הרכוש,מבנה אחר         
633,דמה,דמה,2010.0,4.0,1.0,5.0,עבירות סדר ציבורי,מבנה אחר         
633,דמה,דמה,2010.0,3.0,13.0,7.0,עבירות סדר ציבורי,מבנה אחר         
633,דמה,דמה,2010.0,3.0,3.0,4.0,עבירות סדר ציבורי,מבנה אחר         
633,דמה,דמה,2013.0,11.0,18.0,2.0,עבירות כלפי הרכוש,מבנה אחר         
633,דמה,דמה,2010.0,10.0,14.0,5.0,עבירות כלפי הרכוש,מבנה אחר         
633,דמה,דמה,2011.0,8.0,2.0,3.0,עבירות סדר ציבורי,מבנה אחר         
633,דמה,דמה,2015.0,4.0,14.0,3.0,עבירות סדר ציבורי,מבנה אחר         
633,דמה,דמה,2012.0,4.0,10.0,3.0,עבירות כלפי הרכוש,מבנה אחר         
633,דמה,דמה,2010.0,4.0,14.0,4.0,עבירות סדר ציבורי,מבנה אחר         
633,דמה,דמה,2010.0,4.0,1.0,5.0,עבירות סדר ציבורי,מבנה אחר         
633,דמה,דמה,2010.0,4.0,1.0,5.0,עבירות סדר ציבורי,מבנה אחר         
633,דמה,דמה,2010.0,3.0,2.0,3.0,עבירות סדר ציבורי,מבנה אחר         
633,דמה,דמה,2010.0,3.0,2.0,3.0,עבירות סדר ציבורי,מבנה אחר         
633,דמה,דמה,2012.0,1.0,29.0,1.0,עבירות כלפי הרכוש,מבנה אחר         
633,דמה,דמה,2010.0,4.0,14.0,4.0,עבירות סדר ציבורי,מבנה אחר         
633,דמה,דמה,2013.0,4.0,15.0,2.0,עבירות כלפי הרכוש,מבנה אחר         
633,דמה,דמה,2010.0,4.0,14.0,4.0,עבירות סדר ציבורי,מבנה אחר         
633,דמה,דמה,2012.0,1.0,22.0,1.0,עבירות כלפי הרכוש,מבנה אחר         
633,דמה,דמה,2014.0,1.0,22.0,4.0,עבירות כלפי הרכוש,מבנה אחר         
633,דמה,דמה,2013.0,11.0,11.0,2.0,עבירות כלפי הרכוש,מאגר מים         
633,דמה,דמה,2015.0,9.0,1.0,3.0,עבירות כלפי הרכוש,כלי רכב          
633,דמה,דמה,2015.0,7.0,9.0,5.0,עבירות כלפי המוסר,כלי רכב          
633,דמה,דמה,2014.0,5.0,26.0,2.0,עבירות כלפי הרכוש,כלי רכב          
633,דמה,דמה,2012.0,1.0,8.0,1.0,עבירות מרמה,כלא              
633,דמה,דמה,2010.0,7.0,11.0,1.0,עבירות סדר ציבורי,כלא              
633,דמה,דמה,2012.0,1.0,8.0,1.0,עבירות נגד גוף,כלא              
633,דמה,דמה,2013.0,10.0,23.0,4.0,עבירות כלפי הרכוש,"כל-בו,סופרמקט   "
633,דמה,דמה,2011.0,7.0,20.0,4.0,עבירות סדר ציבורי,"כל-בו,סופרמקט   "
633,דמה,דמה,2014.0,6.0,22.0,1.0,עבירות נגד גוף,"כל-בו,סופרמקט   "
633,דמה,דמה,2011.0,1.0,5.0,4.0,עבירות כלפי הרכוש,"כל-בו,סופרמקט   "
633,דמה,דמה,2010.0,10.0,15.0,6.0,עבירות כלפי הרכוש,"כל-בו,סופרמקט   "
633,דמה,דמה,2012.0,8.0,31.0,6.0,עבירות כלפי הרכוש,"כל-בו,סופרמקט   "
633,דמה,דמה,2012.0,4.0,29.0,1.0,עבירות כלפי הרכוש,"כל-בו,סופרמקט   "
633,דמה,דמה,2015.0,10.0,20.0,3.0,עבירות נגד גוף,"כל-בו,סופרמקט   "
633,דמה,דמה,2012.0,8.0,10.0,6.0,עבירות כלפי הרכוש,"כל-בו,סופרמקט   "
633,דמה,דמה,2010.0,8.0,15.0,1.0,עבירות כלפי הרכוש,"כל-בו,סופרמקט   "
633,דמה,דמה,2011.0,5.0,2.0,2.0,עבירות נגד גוף,"כל-בו,סופרמקט   "
633,דמה,דמה,2011.0,5.0,2.0,2.0,עבירות כלפי הרכוש,"כל-בו,סופרמקט   "
633,דמה,דמה,2011.0,3.0,29.0,3.0,עבירות כלפי הרכוש,"כל-בו,סופרמקט   "
633,דמה,דמה,2011.0,3.0,2.0,4.0,עבירות כלפי הרכוש,"כל-בו,סופרמקט   "
633,דמה,דמה,2011.0,2.0,4.0,6.0,עבירות כלפי הרכוש,"כל-בו,סופרמקט   "
633,דמה,דמה,2014.0,1.0,21.0,3.0,עבירות סדר ציבורי,"כל-בו,סופרמקט   "
633,דמה,דמה,2010.0,12.0,9.0,5.0,עבירות כלפי הרכוש,"כל-בו,סופרמקט   "
633,דמה,דמה,2012.0,8.0,31.0,6.0,עבירות סדר ציבורי,"כל-בו,סופרמקט   "
633,דמה,דמה,2010.0,6.0,9.0,4.0,עבירות כלפי הרכוש,"כל-בו,סופרמקט   "
633,דמה,דמה,2010.0,10.0,22.0,6.0,עבירות כלפי הרכוש,"כל-בו,סופרמקט   "
633,דמה,דמה,2010.0,4.0,1.0,5.0,עבירות כלפי הרכוש,"כל-בו,סופרמקט   "
633,דמה,דמה,2010.0,4.0,5.0,2.0,עבירות כלפי הרכוש,"כל-בו,סופרמקט   "
633,דמה,דמה,2011.0,2.0,12.0,7.0,עבירות כלפי הרכוש,"כל-בו,סופרמקט   "
633,דמה,דמה,2010.0,1.0,2.0,7.0,עבירות כלפי הרכוש,"כל-בו,סופרמקט   "
633,דמה,דמה,2014.0,9.0,30.0,3.0,עבירות כלפי הרכוש,כביש עירוני      
633,דמה,דמה,2011.0,1.0,10.0,2.0,עבירות כלפי הרכוש,כביש עירוני      
633,דמה,דמה,2011.0,11.0,8.0,3.0,עבירות סדר ציבורי,כביש עירוני      
633,דמה,דמה,2011.0,10.0,14.0,6.0,עבירות סדר ציבורי,כביש עירוני      
633,דמה,דמה,2015.0,3.0,23.0,2.0,עבירות כלפי הרכוש,כביש עירוני      
633,דמה,דמה,2013.0,3.0,4.0,2.0,עבירות כלפי הרכוש,כביש עירוני      
633,דמה,דמה,2011.0,2.0,24.0,5.0,עבירות כלפי הרכוש,כביש עירוני      
633,דמה,דמה,2010.0,7.0,8.0,5.0,עבירות סדר ציבורי,כביש עירוני      
633,דמה,דמה,2011.0,4.0,21.0,5.0,עבירות נגד גוף,כביש עירוני      
633,דמה,דמה,2011.0,4.0,8.0,6.0,עבירות בטחון,כביש עירוני      
633,דמה,דמה,2013.0,3.0,4.0,2.0,עבירות סדר ציבורי,כביש עירוני      
633,דמה,דמה,2012.0,12.0,2.0,1.0,עבירות סדר ציבורי,כביש עירוני      
633,דמה,דמה,2015.0,10.0,15.0,5.0,עבירות כלפי הרכוש,כביש עירוני      
633,דמה,דמה,2013.0,5.0,7.0,3.0,עבירות סדר ציבורי,כביש עירוני      
633,דמה,דמה,2013.0,5.0,15.0,4.0,עבירות כלפי הרכוש,כביש עירוני      
633,דמה,דמה,2011.0,4.0,26.0,3.0,עבירות כלפי הרכוש,כביש עירוני      
633,דמה,דמה,2011.0,4.0,8.0,6.0,עבירות כלפי הרכוש,כביש עירוני      
633,דמה,דמה,2010.0,12.0,17.0,6.0,עבירות כלפי הרכוש,כביש עירוני      
633,דמה,דמה,2010.0,2.0,9.0,3.0,עבירות נגד גוף,כביש עירוני      
633,דמה,דמה,2012.0,12.0,2.0,1.0,עבירות נגד גוף,כביש עירוני      
633,דמה,דמה,2011.0,3.0,13.0,1.0,עבירות כלפי הרכוש,כביש עירוני      
633,דמה,דמה,2013.0,3.0,4.0,2.0,עבירות כלפי הרכוש,כביש עירוני      
633,דמה,דמה,2010.0,2.0,9.0,3.0,עבירות כלפי הרכוש,כביש עירוני      
